18.123,5.5003
15.645,5.7016
8.7238,6.2681
10.948,6.084
16.4,5.6399
10.715,6.106
15.226,5.7397
15.376,5.724
11.331,6.0548
11.858,6.0097
13.133,5.9033
16.927,5.5985
10.861,6.0914
14.497,5.7971
8.0065,6.3271
15.881,5.6814
18.182,5.4949
8.0957,6.3182
11.545,6.0366
12.642,5.9461
11.071,6.0753
9.1598,6.2328
13.379,5.8857
11.779,6.0152
16.007,5.6738
10.47,6.1258
13.392,5.8878
10.785,6.1006
14.526,5.7958
12.73,5.9422
4.9647,6.572
11.1,6.0733
14.472,5.7984
14.449,5.7995
11.745,6.0201
9.0561,6.2407
14.892,5.7657
14.17,5.8211
14.758,5.7761
16.24,5.6553
5.1415,6.5597
15.912,5.6826
12.752,5.9386
10.148,6.1516
13.152,5.9045
10.923,6.0861
12.323,17.615
15.736,15.026
14.602,15.955
15.002,16.457
17.939,13.429
14.675,15.905
13.846,16.811
13.798,16.649
16.204,16.567
17.357,14.643
12.973,18.239
15.987,14.894
14.227,18.098
15.882,14.7
13.534,15.566
15.707,15.656
16.614,15.115
16.136,15.449
15.251,16.302
15.295,15.128
14.63,15.489
16.422,14.261
16.934,14.473
15.365,16.912
14.257,17.048
15.361,15.215
16.848,14.951
14.706,15.561
13.43,16.251
15.291,15.414
16.457,14.78
15.09,16.51
15.8,15.431
14.3,16.561
14.198,16.631
12.839,16.658
13.764,17.289
12.747,17.744
15.346,14.912
13.764,15.872
12.929,16.31
18.486,16.612
13.956,16.821
16.403,15.624
14.462,16.381
15.989,15.1
12.556,18.851
14.542,16.594
16.604,14.036
14.622,16.624
14.806,17.652
13.141,19.659
18.287,15.078
14.034,17.26
14.104,16.376
17.518,13.007
16.735,14.808
14.698,17.266
14.929,14.407
16.113,14.402
17.004,15.232
15.343,16.052
15.91,15.051
16.567,15.082
14.026,16.439
18.021,15.654
17.124,13.089
15.009,14.361
12.99,17.776
15.555,15.91
14.456,16.104
16.103,17.209
14.883,17.543
14.864,16.71
12.275,19.157
13.357,16.446
12.263,16.453
14.473,16.029
15.823,15.141
12.743,17.257
14.014,17.507
15.893,15.266
17.163,15.143
15.799,17.367
15.707,16.713
17.928,14.133
16.347,16.221
13.715,17.641
16.699,14.452
14.72,14.668
16.745,14.786
17.289,14.034
14.728,16.447
14.299,17.023
12.958,17.368
14.191,18.641
15.143,17.463
12.765,17.092
16.575,14.264
14.061,15.441
18.136,6.1876
17.122,4.4864
19.599,6.4514
17.432,4.1361
19.001,5.0127
17.918,4.8258
12.938,1.474
15.241,2.9534
17.822,5.2155
21.312,7.1983
19.941,6.9662
19.089,5.2093
18.781,5.2144
21.946,7.0598
14.001,2.5336
17.447,5.0524
20.747,7.0252
18.166,5.3418
18.454,6.3312
19.971,6.9047
16.147,3.4032
16.521,2.845
19.22,5.9924
19.224,5.9823
18.137,5.2549
15.825,2.8345
12.924,1.728
14.405,2.2897
16.767,3.9899
14.894,2.9041
20.984,7.3485
20.773,6.5458
17.458,4.2155
14.974,1.4184
21.367,7.9988
16.963,4.1859
17.368,5.4451
18.39,5.3681
18.43,5.5421
16.542,3.9664
18.826,5.0093
15.89,3.1404
19.191,6.8706
17.991,5.2788
16.809,3.7662
18.191,4.6128
16.617,4.3631
16.286,3.2316
19.823,5.8027
14.469,2.4692
18.686,6.4059
15.526,3.3201
22.19,8.1085
15.762,3.3351
19.999,6.1519
18.872,5.6856
12.976,0.61886
20.247,7.0272
18.349,4.7441
16.68,4.8125
14.808,2.9313
16.535,3.8858
17.158,3.8839
16.457,4.1772
20.124,6.5095
14.053,1.4447
21.246,7.6632
18.668,5.2561
22.524,9.3463
16.29,4.8627
15.923,4.1496
17.1,4.2192
16.954,4.8408
18.973,5.2769
18.371,4.9056
18.581,5.4476
17.537,4.5503
18.267,6.2371
17.722,4.0054
20.212,6.7998
17.315,3.6707
18.349,4.7137
20.591,7.9026
23.125,9.1566
18.842,5.6979
14.76,3.4018
14.98,3.0818
21.105,6.0274
17.178,3.4385
17.682,4.3211
18.878,5.7946
17.752,5.3781
18.396,5.0114
13.988,2.0303
20.943,6.5935
16.702,3.5647
18.413,5.9782
16.745,4.2275
18.081,5.5664
14.292,3.6783
11.952,8.043
14.576,5.6541
13,8.8856
12.071,8.0006
15.385,3.8934
14.472,5.669
13.691,9.5349
14.694,4.8889
13.172,7.8625
12.879,9.1154
14.6,9.4285
13.544,10.989
14.836,5.9586
11.86,13.54
14.503,5.7032
11.621,6.7387
15.7,4.8131
11.68,1.691
15.297,3.7867
12.659,4.9295
12.31,2.4384
12.24,13.179
14.295,5.5576
13.457,7.8329
12.511,8.6025
14.592,11.582
14.223,5.6066
11.61,8.1931
16.361,7.3167
11.001,8.7482
13.698,9.9932
12.84,6.7025
14.828,1.3572
14.011,5.0509
14.52,10.569
16.889,7.9741
13.559,2.5739
10.877,9.1211
14.895,0.71505
13.237,4.6495
12.613,10.496
15.176,5.2017
13.536,8.7661
12.142,5.1613
12.074,9.0857
15.958,0.87694
14.695,8.2978
13.603,8.6038
15.111,8.593
11.899,7.2077
13.986,4.6089
14.837,8.4569
15.008,11.492
15.414,8.0223
13.875,7.1377
14.66,7.5524
14.907,4.3803
17.082,4.8058
14.186,4.1678
12.602,7.1035
16.241,10.76
11.858,11.991
14.716,7.7588
11.776,5.9394
16.676,11.356
12.195,8.3392
16.191,6.4643
12.53,10.238
14.27,4.4181
15.449,8.994
14.825,4.5674
13.144,10.345
13.739,10.774
13.811,6.6429
14.918,7.8909
13.14,0.96424
9.9887,6.1895
13.817,1.9111
15.197,0.37883
12.708,10.744
11.389,12.72
13.915,5.6186
11.688,4.5046
15.391,4.4559
18.606,3.2236
14.612,6.4577
13.195,13.903
14.42,5.9187
12.905,6.5256
13.959,9.5086
13.777,3.7571
15.863,2.5561
14.574,5.1861
13.616,9.7685
15.105,1.2623
14.739,8.2458
16.01,4.5202
13.091,5.9742
14.045,8.3958
10.538,8.3468
